"ID","groupNr","subjectNr","period","check","relevant_decI","nAnimals","animalName","treatment","e1","e2","orderTrials","orderConfidence1","confidence","confidenceTreatment","consent_beg","consent_end","whichPart","qR1","qR2","qR3","social_info","social_confidence","goal","strategy","general","partA","remarks","age","gender","time_check","time_welcome","time_HIT description","time_Instructions 1","time_Instructions 2","time_Instructions 3","time_Instructions 4","time_Instructions 5","time_Instructions 6","time_Instructions 7","time_Instructions 8","time_Instructions 9","time_Instructions 10","time_quiz","time_get ready","time_watch pic","time_estimate 1","time_confidence","time_estimate 2","time_end of round","time_Questionnaire","time_earnings","time_Collect payment","s","target","distance","gender_factor"
62,NA,NA,10,NA,NA,62,"cricket",1,65,65,NA,NA,7,3,NA,NA,NA,NA,NA,NA,53,7,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,5,2,NA,NA,NA,0,52,1,"female"
62,NA,NA,11,NA,NA,93,"ant",0,90,95,NA,NA,6,3,NA,NA,NA,NA,NA,NA,101,9,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,6,3,NA,NA,NA,0.454545454545455,108,7,"female"
62,NA,NA,12,NA,NA,84,"bee",0,45,50,NA,NA,2,2,NA,NA,NA,NA,NA,NA,52,6,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,6,2,NA,NA,NA,0.714285714285714,54,2,"female"
62,NA,NA,13,NA,NA,58,"flamingo",1,60,60,NA,NA,8,2,NA,NA,NA,NA,NA,NA,47,5,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,6,2,NA,NA,NA,0,48,1,"female"
62,NA,NA,14,NA,NA,79,"crane",0,100,95,NA,NA,6,2,NA,NA,NA,NA,NA,NA,80,5,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,6,2,NA,NA,NA,0.25,80,0,"female"
62,NA,NA,15,NA,NA,57,"cricket",0,50,55,NA,NA,3,3,NA,NA,NA,NA,NA,NA,60,8,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,6,2,NA,NA,NA,0.5,60,0,"female"
62,NA,NA,16,NA,NA,94,"ant",0,85,94,NA,NA,3,1,NA,NA,NA,NA,NA,NA,103,1,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,8,1,NA,NA,NA,0.5,102,1,"female"
62,NA,NA,17,NA,NA,44,"bee",1,35,38,NA,NA,9,1,NA,NA,NA,NA,NA,NA,42,4,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,14,14,NA,NA,NA,0.428571428571429,42,0,"female"
62,NA,NA,18,NA,NA,76,"flamingo",1,65,70,NA,NA,7,3,NA,NA,NA,NA,NA,NA,78,7,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,6,2,NA,NA,NA,0.384615384615385,78,0,"female"
62,NA,NA,19,NA,NA,98,"crane",0,115,100,NA,NA,2,1,NA,NA,NA,NA,NA,NA,90,3,NA,NA,NA,NA,NA,43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,5,9,2,NA,NA,NA,0.6,92,2,"female"
62,NA,NA,20,NA,NA,62,"cricket",1,65,65,NA,NA,6,2,NA,NA,NA,NA,NA,NA,50,6,"To determine how good we are estimating the number of things in a short amount of time","I sometimes would adjust my number based on their score and confidence level.","It was fine, an easy enough survey.","I found the instructions easy to understand.","None",43,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,5,2,65,10,NA,0,52,2,"female"
63,0,0,1,NA,3,93,"ant",1,80,93,"1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1","1,1,3,2,3,1,3,1,3,3,2,1,3,1,3,1,1,3,2,2,1,1,3,2,3,1,3,1,3,3,2,1,3,1,3,1,1,3,2,2",7,1,1,1,2,1,1,1,110,4,NA,NA,NA,NA,NA,28,2,26,8,4,5,13,10,22,7,8,8,4,21,4,24,4,NA,9,5,17,5,NA,NA,NA,0.433333333333333,96,14,"male"
63,NA,NA,2,NA,NA,84,"bee",0,110,98,NA,NA,6,1,NA,NA,NA,NA,NA,NA,89,1,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,6,2,NA,NA,NA,0.571428571428571,88,1,"male"
63,NA,NA,3,NA,NA,58,"flamingo",1,70,66,NA,NA,8,3,NA,NA,NA,NA,NA,NA,58,7,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,5,2,NA,NA,NA,0.333333333333333,56,2,"male"
63,NA,NA,4,NA,NA,79,"crane",1,90,81,NA,NA,8,2,NA,NA,NA,NA,NA,NA,73,5,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,1,NA,NA,NA,0.529411764705882,72,1,"male"
63,NA,NA,5,NA,NA,57,"cricket",1,73,68,NA,NA,9,3,NA,NA,NA,NA,NA,NA,58,7,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4,3,NA,NA,NA,0.333333333333333,58.4,0.400000000000006,"male"
63,NA,NA,6,NA,NA,94,"ant",0,88,94,NA,NA,7,1,NA,NA,NA,NA,NA,NA,103,1,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4,1,NA,NA,NA,0.4,105.6,2.59999999999999,"male"
63,NA,NA,7,NA,NA,44,"bee",1,50,48,NA,NA,9,3,NA,NA,NA,NA,NA,NA,40,10,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,6,1,NA,NA,NA,0.2,40,0,"male"
63,NA,NA,8,NA,NA,76,"flamingo",0,71,79,NA,NA,8,1,NA,NA,NA,NA,NA,NA,85,2,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,2,NA,NA,NA,0.571428571428571,85.2,0.200000000000003,"male"
63,NA,NA,9,NA,NA,98,"crane",0,95,104,NA,NA,8,3,NA,NA,NA,NA,NA,NA,111,8,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,4,1,NA,NA,NA,0.5625,114,3,"male"
63,NA,NA,10,NA,NA,62,"cricket",0,87,81,NA,NA,6,3,NA,NA,NA,NA,NA,NA,70,7,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,2,NA,NA,NA,0.352941176470588,69.6,0.399999999999991,"male"
63,NA,NA,11,NA,NA,93,"ant",1,91,96,NA,NA,6,2,NA,NA,NA,NA,NA,NA,101,5,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,NA,NA,NA,0.5,109.2,8.2,"male"
63,NA,NA,12,NA,NA,84,"bee",0,99,89,NA,NA,8,1,NA,NA,NA,NA,NA,NA,78,2,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,2,NA,NA,NA,0.476190476190476,79.2,1.2,"male"
63,NA,NA,13,NA,NA,58,"flamingo",0,79,72,NA,NA,9,3,NA,NA,NA,NA,NA,NA,63,10,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,1,NA,NA,NA,0.4375,63.2,0.200000000000003,"male"
63,NA,NA,14,NA,NA,79,"crane",0,92,84,NA,NA,7,1,NA,NA,NA,NA,NA,NA,73,4,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,2,NA,NA,NA,0.421052631578947,73.6,0.600000000000009,"male"
63,NA,NA,15,NA,NA,57,"cricket",1,56,62,NA,NA,8,3,NA,NA,NA,NA,NA,NA,68,9,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,1,NA,NA,NA,0.5,67.2,0.799999999999997,"male"
63,NA,NA,16,NA,NA,94,"ant",1,58,65,NA,NA,7,1,NA,NA,NA,NA,NA,NA,70,4,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,1,NA,NA,NA,0.583333333333333,69.6,0.400000000000006,"male"
63,NA,NA,17,NA,NA,44,"bee",1,35,39,NA,NA,9,1,NA,NA,NA,NA,NA,NA,42,4,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,1,NA,NA,NA,0.571428571428571,42,0,"male"
63,NA,NA,18,NA,NA,76,"flamingo",0,69,76,NA,NA,7,3,NA,NA,NA,NA,NA,NA,82,8,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,3,2,NA,NA,NA,0.538461538461538,82.8,0.799999999999997,"male"
63,NA,NA,19,NA,NA,98,"crane",0,107,99,NA,NA,9,2,NA,NA,NA,NA,NA,NA,93,5,NA,NA,NA,NA,NA,28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,2,NA,NA,NA,0.571428571428571,85.6,7.39999999999999,"male"
63,NA,NA,20,NA,NA,62,"cricket",1,48,55,NA,NA,9,2,NA,NA,NA,NA,NA,NA,61,6,"initial reaction to stimulus","made me think on an adjust my estimates","seemed fair","yes found it easy understand","none",28,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,2,64,19,NA,0.538461538461538,57.6,3.40000000000001,"male"
64,0,0,1,NA,7,93,"ant",1,69,75,"1,0,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1","3,2,3,3,3,1,3,3,3,1,1,1,3,2,2,1,2,1,1,1,3,2,3,3,3,1,3,3,3,1,1,1,3,2,2,1,2,1,1,1",8,3,1,1,2,1,1,1,82,9,NA,NA,NA,NA,NA,34,2,32,86,18,9,10,93,19,752,12,17,7,21,81,28,11,NA,7,2,20,311,NA,NA,NA,0.461538461538462,82.8,0.799999999999997,"male"
64,NA,NA,2,NA,NA,84,"bee",0,69,75,NA,NA,3,2,NA,NA,NA,NA,NA,NA,86,5,NA,NA,NA,NA,NA,34,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,5,2,NA,NA,NA,0.352941176470588,82.8,3.2,"male"
64,NA,NA,3,NA,NA,58,"flamingo",0,65,58,NA,NA,3,3,NA,NA,NA,NA,NA,NA,52,8,NA,NA,NA,NA,NA,34,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,9,3,NA,NA,NA,0.538461538461538,52,0,"male"
64,NA,NA,4,NA,NA,79,"crane",0,59,66,NA,NA,3,3,NA,NA,NA,NA,NA,NA,74,7,NA,NA,NA,NA,NA,34,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,2,NA,NA,NA,0.466666666666667,70.8,3.2,"male"
64,NA,NA,5,NA,NA,57,"cricket",1,65,57,NA,NA,8,3,NA,NA,NA,NA,NA,NA,50,9,NA,NA,NA,NA,NA,34,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,16,2,NA,NA,NA,0.533333333333333,52,2,"male"
64,NA,NA,6,NA,NA,94,"ant",1,64,71,NA,NA,6,1,NA,NA,NA,NA,NA,NA,78,1,NA,NA,NA,NA,NA,34,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,4,3,NA,NA,NA,0.5,76.8,1.2,"male"
64,NA,NA,7,NA,NA,44,"bee",1,53,49,NA,NA,8,3,NA,NA,NA,NA,NA,NA,43,9,NA,NA,NA,NA,NA,34,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,6,2,NA,NA,NA,0.4,42.4,0.599999999999994,"male"
64,NA,NA,8,NA,NA,76,"flamingo",0,66,73,NA,NA,3,3,NA,NA,NA,NA,NA,NA,79,7,NA,NA,NA,NA,NA,34,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,13,NA,NA,NA,0.538461538461538,79.2,0.200000000000003,"male"
64,NA,NA,9,NA,NA,98,"crane",1,80,88,NA,NA,8,3,NA,NA,NA,NA,NA,NA,95,7,NA,NA,NA,NA,NA,34,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,2,4,2,NA,NA,NA,0.533333333333333,96,1,"male"
64,NA,NA,10,NA,NA,62,"cricket",0,40,44,NA,NA,7,1,NA,NA,NA,NA,NA,NA,48,1,NA,NA,NA,NA,NA,34,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,4,3,NA,NA,NA,0.5,48,0,"male"
64,NA,NA,11,NA,NA,93,"ant",0,74,93,NA,NA,6,1,NA,NA,NA,NA,NA,NA,110,4,NA,NA,NA,NA,NA,34,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,1,NA,NA,NA,0.527777777777778,88.8,21.2,"male"
64,NA,NA,12,NA,NA,84,"bee",1,83,86,NA,NA,7,1,NA,NA,NA,NA,NA,NA,90,3,NA,NA,NA,NA,NA,34,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,4,2,NA,NA,NA,0.428571428571429,99.6,9.59999999999999,"male"
64,NA,NA,13,NA,NA,58,"flamingo",1,63,57,NA,NA,7,3,NA,NA,NA,NA,NA,NA,52,8,NA,NA,NA,NA,NA,34,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,3,1,NA,NA,NA,0.545454545454545,50.4,1.59999999999999,"male"
64,NA,NA,14,NA,NA,79,"crane",0,57,61,NA,NA,7,2,NA,NA,NA,NA,NA,NA,65,6,NA,NA,NA,NA,NA,34,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,1,NA,NA,NA,0.5,68.4,3.39999999999999,"male"
64,NA,NA,15,NA,NA,57,"cricket",1,50,55,NA,NA,9,2,NA,NA,NA,NA,NA,NA,60,5,NA,NA,NA,NA,NA,34,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,4,1,NA,NA,NA,0.5,60,0,"male"
64,NA,NA,16,NA,NA,94,"ant",0,50,56,NA,NA,3,1,NA,NA,NA,NA,NA,NA,61,3,NA,NA,NA,NA,NA,34,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,3,1,NA,NA,NA,0.545454545454545,60,1,"male"
64,NA,NA,17,NA,NA,44,"bee",0,25,29,NA,NA,6,2,NA,NA,NA,NA,NA,NA,32,6,NA,NA,NA,NA,NA,34,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,8,2,NA,NA,NA,0.571428571428571,30,2,"male"
64,NA,NA,18,NA,NA,76,"flamingo",1,53,58,NA,NA,9,1,NA,NA,NA,NA,NA,NA,64,1,NA,NA,NA,NA,NA,34,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,3,NA,NA,NA,0.454545454545455,63.6,0.400000000000006,"male"
64,NA,NA,19,NA,NA,98,"crane",0,67,74,NA,NA,7,1,NA,NA,NA,NA,NA,NA,80,3,NA,NA,NA,NA,NA,34,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,3,1,NA,NA,NA,0.538461538461538,80.4,0.399999999999991,"male"
64,NA,NA,20,NA,NA,62,"cricket",1,59,65,NA,NA,9,1,NA,NA,NA,NA,NA,NA,70,3,"If you used the additional information to change your estimates","I just averaged their estimates with mine","it was pretty straight forward","it was easy to understand",NA,34,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,3,3,89,19,NA,0.545454545454545,70.8,0.799999999999997,"male"
65,0,0,1,NA,9,93,"ant",1,142,142,"1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0","3,1,1,1,3,2,3,1,1,1,1,3,3,1,3,3,2,2,2,3,3,1,1,1,3,2,3,1,1,1,1,3,3,1,3,3,2,2,2,3",10,3,1,1,2,1,1,1,124,8,NA,NA,NA,NA,NA,47,2,294,25,2,2,3,4,6,5,3,4,3,31,5,10,4,NA,5,4,8,2,NA,NA,NA,0,113.6,10.4,"male"
65,NA,NA,2,NA,NA,84,"bee",0,150,150,NA,NA,10,1,NA,NA,NA,NA,NA,NA,90,3,NA,NA,NA,NA,NA,47,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,5,9,3,NA,NA,NA,0,120,30,"male"
65,NA,NA,3,NA,NA,58,"flamingo",0,135,135,NA,NA,10,1,NA,NA,NA,NA,NA,NA,103,2,NA,NA,NA,NA,NA,47,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,12,3,NA,NA,NA,0,108,5,"male"
65,NA,NA,4,NA,NA,79,"crane",1,147,147,NA,NA,10,1,NA,NA,NA,NA,NA,NA,112,2,NA,NA,NA,NA,NA,47,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,116,4,7,2,NA,NA,NA,0,117.6,5.60000000000001,"male"
65,NA,NA,5,NA,NA,57,"cricket",1,122,122,NA,NA,10,3,NA,NA,NA,NA,NA,NA,87,10,NA,NA,NA,NA,NA,47,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33,3,10,6,NA,NA,NA,0,97.6,10.6,"male"
65,NA,NA,6,NA,NA,94,"ant",1,118,118,NA,NA,10,2,NA,NA,NA,NA,NA,NA,92,6,NA,NA,NA,NA,NA,47,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,4,7,2,NA,NA,NA,0,94.4,2.40000000000001,"male"
65,NA,NA,7,NA,NA,44,"bee",1,121,121,NA,NA,10,3,NA,NA,NA,NA,NA,NA,75,9,NA,NA,NA,NA,NA,47,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,8,3,NA,NA,NA,0,96.8,21.8,"male"
65,NA,NA,8,NA,NA,76,"flamingo",1,126,126,NA,NA,10,1,NA,NA,NA,NA,NA,NA,88,2,NA,NA,NA,NA,NA,47,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,10,3,NA,NA,NA,0,100.8,12.8,"male"
65,NA,NA,9,NA,NA,98,"crane",1,143,143,NA,NA,10,1,NA,NA,NA,NA,NA,NA,116,4,NA,NA,NA,NA,NA,47,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,7,2,NA,NA,NA,0,114.4,1.59999999999999,"male"
65,NA,NA,10,NA,NA,62,"cricket",1,145,145,NA,NA,10,1,NA,NA,NA,NA,NA,NA,84,3,NA,NA,NA,NA,NA,47,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,3,8,2,NA,NA,NA,0,116,32,"male"
65,NA,NA,11,NA,NA,93,"ant",0,146,146,NA,NA,10,1,NA,NA,NA,NA,NA,NA,111,3,NA,NA,NA,NA,NA,47,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,7,3,NA,NA,NA,0,116.8,5.80000000000001,"male"
65,NA,NA,12,NA,NA,84,"bee",1,147,147,NA,NA,10,3,NA,NA,NA,NA,NA,NA,124,8,NA,NA,NA,NA,NA,47,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,3,7,3,NA,NA,NA,0,117.6,6.39999999999999,"male"
65,NA,NA,13,NA,NA,58,"flamingo",1,150,150,NA,NA,10,3,NA,NA,NA,NA,NA,NA,100,9,NA,NA,NA,NA,NA,47,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,8,3,NA,NA,NA,0,120,20,"male"
65,NA,NA,14,NA,NA,79,"crane",0,144,144,NA,NA,10,1,NA,NA,NA,NA,NA,NA,112,2,NA,NA,NA,NA,NA,47,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,7,3,NA,NA,NA,0,115.2,3.2,"male"
65,NA,NA,15,NA,NA,57,"cricket",0,143,143,NA,NA,10,3,NA,NA,NA,NA,NA,NA,87,10,NA,NA,NA,NA,NA,47,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,9,3,NA,NA,NA,0,114.4,27.4,"male"
65,NA,NA,16,NA,NA,94,"ant",0,139,139,NA,NA,10,3,NA,NA,NA,NA,NA,NA,103,7,NA,NA,NA,NA,NA,47,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,7,3,NA,NA,NA,0,111.2,8.2,"male"
65,NA,NA,17,NA,NA,44,"bee",0,145,145,NA,NA,10,2,NA,NA,NA,NA,NA,NA,82,6,NA,NA,NA,NA,NA,47,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,4,7,3,NA,NA,NA,0,116,34,"male"
65,NA,NA,18,NA,NA,76,"flamingo",0,147,147,NA,NA,10,2,NA,NA,NA,NA,NA,NA,97,6,NA,NA,NA,NA,NA,47,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,4,7,20,NA,NA,NA,0,117.6,20.6,"male"
65,NA,NA,19,NA,NA,98,"crane",0,135,135,NA,NA,10,2,NA,NA,NA,NA,NA,NA,100,6,NA,NA,NA,NA,NA,47,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,7,2,NA,NA,NA,0,108,8,"male"
65,NA,NA,20,NA,NA,62,"cricket",0,138,138,NA,NA,10,3,NA,NA,NA,NA,NA,NA,97,9,"like","nice","like","nice","no",47,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,8,8,33,15,NA,0,110.4,13.4,"male"
66,0,0,1,NA,4,93,"ant",1,60,65,"1,0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,1,0","1,3,1,1,2,3,3,1,1,2,3,2,3,3,1,1,3,3,2,1,1,3,1,1,2,3,3,1,1,2,3,2,3,3,1,1,3,3,2,1",6,1,1,1,2,1,1,1,67,3,NA,NA,NA,NA,NA,30,1,11,20,3,2,8,9,12,4,4,17,2,12,27,49,7,NA,8,3,9,3,NA,NA,NA,0.714285714285714,72,5,"female"
66,NA,NA,2,NA,NA,84,"bee",0,90,82,NA,NA,4,3,NA,NA,NA,NA,NA,NA,70,9,NA,NA,NA,NA,NA,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,2,NA,NA,NA,0.4,72,2,"female"
66,NA,NA,3,NA,NA,58,"flamingo",0,67,55,NA,NA,3,1,NA,NA,NA,NA,NA,NA,55,4,NA,NA,NA,NA,NA,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,4,1,NA,NA,NA,1,53.6,1.4,"female"
66,NA,NA,4,NA,NA,79,"crane",0,89,81,NA,NA,5,1,NA,NA,NA,NA,NA,NA,71,3,NA,NA,NA,NA,NA,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,3,4,2,NA,NA,NA,0.444444444444444,71.2,0.200000000000003,"female"
66,NA,NA,5,NA,NA,57,"cricket",1,43,49,NA,NA,7,2,NA,NA,NA,NA,NA,NA,53,6,NA,NA,NA,NA,NA,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,7,1,NA,NA,NA,0.6,51.6,1.4,"female"
66,NA,NA,6,NA,NA,94,"ant",0,78,86,NA,NA,5,3,NA,NA,NA,NA,NA,NA,95,7,NA,NA,NA,NA,NA,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,2,5,2,NA,NA,NA,0.470588235294118,93.6,1.40000000000001,"female"
66,NA,NA,7,NA,NA,44,"bee",1,54,47,NA,NA,8,3,NA,NA,NA,NA,NA,NA,43,9,NA,NA,NA,NA,NA,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,3,4,2,NA,NA,NA,0.636363636363636,43.2,0.200000000000003,"female"
66,NA,NA,8,NA,NA,76,"flamingo",1,69,75,NA,NA,7,1,NA,NA,NA,NA,NA,NA,82,3,NA,NA,NA,NA,NA,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,4,1,NA,NA,NA,0.461538461538462,82.8,0.799999999999997,"female"
66,NA,NA,9,NA,NA,98,"crane",1,65,74,NA,NA,4,1,NA,NA,NA,NA,NA,NA,78,1,NA,NA,NA,NA,NA,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,3,3,54,NA,NA,NA,0.692307692307692,78,0,"female"
66,NA,NA,10,NA,NA,62,"cricket",1,56,56,NA,NA,3,2,NA,NA,NA,NA,NA,NA,61,6,NA,NA,NA,NA,NA,30,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,10,35,2,NA,NA,NA,0,67.2,6.2,"female"
