"ID","e1","e2","treatment","nAnimals","social_info","s","period","confidence","social_confidence","confidenceTreatment","uncertainty","confidence_treatments","confidence_self_category","confidence_self_factor","social_confidence_factor","norm1","under","under_factor","copy","stay"
20,42,45,0,98,53,0.272727272727273,19,7,4,1,"30%","Low",3,"High","4",0.428571428571429,-1,"underestimate",0,0
20,24,28,1,62,34,0.4,20,6,4,1,"100%","Low",2,"Medium","4",0.387096774193548,-1,"underestimate",0,0
21,55,67,1,93,67,1,1,8,6,2,"100%","Medium",3,"High","6",0.591397849462366,-1,"underestimate",1,0
21,52,65,0,84,64,1.08333333333333,2,7,7,3,"30%","High",3,"High","7",0.619047619047619,-1,"underestimate",0,0
21,55,66,1,58,66,1,3,6,8,3,"100%","High",2,"Medium","8",0.948275862068966,-1,"underestimate",1,0
21,78,93,1,79,93,1,4,7,8,3,"100%","High",3,"High","8",0.987341772151899,-1,"underestimate",1,0
21,49,54,0,57,59,0.5,5,6,6,2,"30%","Medium",2,"Medium","6",0.859649122807018,-1,"underestimate",0,0
21,66,83,0,94,82,1.0625,6,8,7,3,"30%","High",3,"High","7",0.702127659574468,-1,"underestimate",0,0
21,72,55,1,44,55,1,7,6,8,3,"100%","High",2,"Medium","8",1.63636363636364,1,"overestimate",1,0
21,63,72,0,76,73,0.9,8,7,1,1,"30%","Low",3,"High","1",0.828947368421053,-1,"underestimate",0,0
21,63,76,0,98,76,1,9,7,4,1,"30%","Low",3,"High","4",0.642857142857143,-1,"underestimate",1,0
21,67,55,0,62,54,0.923076923076923,10,6,10,3,"30%","High",2,"Medium","10",1.08064516129032,1,"overestimate",0,0
21,64,67,0,93,67,1,11,7,3,1,"30%","Low",3,"High","3",0.688172043010753,-1,"underestimate",1,0
21,55,67,0,84,67,1,12,7,4,1,"30%","Low",3,"High","4",0.654761904761905,-1,"underestimate",1,0
21,37,44,0,58,44,1,13,7,3,1,"30%","Low",3,"High","3",0.637931034482759,-1,"underestimate",1,0
21,56,67,1,79,68,0.916666666666667,14,7,1,1,"100%","Low",3,"High","1",0.708860759493671,-1,"underestimate",0,0
21,65,54,1,57,53,0.916666666666667,15,7,6,2,"100%","Medium",3,"High","6",1.14035087719298,1,"overestimate",0,0
21,61,72,0,94,73,0.916666666666667,16,6,3,1,"30%","Low",2,"Medium","3",0.648936170212766,-1,"underestimate",0,0
21,68,55,1,44,55,1,17,7,3,1,"100%","Low",3,"High","3",1.54545454545455,1,"overestimate",1,0
21,71,84,1,76,85,0.928571428571429,18,6,6,2,"100%","Medium",2,"Medium","6",0.934210526315789,-1,"underestimate",0,0
21,70,85,1,98,85,1,19,6,7,3,"100%","High",2,"Medium","7",0.714285714285714,-1,"underestimate",1,0
21,67,54,1,62,54,1,20,6,10,3,"100%","High",2,"Medium","10",1.08064516129032,1,"overestimate",1,0
22,96,85,1,93,78,0.611111111111111,1,6,6,2,"100%","Medium",2,"Medium","6",1.03225806451613,1,"overestimate",0,0
22,91,91,0,84,72,0,2,4,1,1,"30%","Low",1,"Low","1",1.08333333333333,1,"overestimate",0,1
22,72,72,1,58,56,0,3,7,6,2,"100%","Medium",3,"High","6",1.24137931034483,1,"overestimate",0,1
22,70,75,0,79,86,0.3125,4,3,2,1,"30%","Low",1,"Low","2",0.886075949367089,-1,"underestimate",0,0
22,88,88,1,57,72,0,5,5,1,1,"100%","Low",2,"Medium","1",1.54385964912281,1,"overestimate",0,1
22,95,95,1,94,78,0,6,7,1,1,"100%","Low",3,"High","1",1.01063829787234,1,"overestimate",0,1
22,65,55,0,44,53,0.833333333333333,7,2,9,3,"30%","High",1,"Low","9",1.47727272727273,1,"overestimate",0,0
22,100,100,1,76,81,0,8,6,7,3,"100%","High",2,"Medium","7",1.31578947368421,1,"overestimate",0,1
22,75,91,0,98,91,1,9,3,10,3,"30%","High",1,"Low","10",0.76530612244898,-1,"underestimate",1,0
22,96,85,1,62,77,0.578947368421053,10,5,8,3,"100%","High",2,"Medium","8",1.54838709677419,1,"overestimate",0,0
22,80,80,0,93,110,0,11,3,4,1,"30%","Low",1,"Low","4",0.860215053763441,-1,"underestimate",0,1
22,65,70,0,84,78,0.384615384615385,12,2,7,3,"30%","High",1,"Low","7",0.773809523809524,-1,"underestimate",0,0
22,65,60,0,58,53,0.416666666666667,13,2,6,2,"30%","Medium",1,"Low","6",1.12068965517241,1,"overestimate",0,0
22,100,100,1,79,79,0,14,5,4,1,"100%","Low",2,"Medium","4",1.26582278481013,1,"overestimate",0,1
22,70,65,0,57,55,0.333333333333333,15,3,7,3,"30%","High",1,"Low","7",1.2280701754386,1,"overestimate",0,0
22,92,92,1,94,103,0,16,7,1,1,"100%","Low",3,"High","1",0.978723404255319,-1,"underestimate",0,1
22,60,55,1,44,48,0.416666666666667,17,7,9,3,"100%","High",3,"High","9",1.36363636363636,1,"overestimate",0,0
22,72,72,0,76,85,0,18,4,2,1,"30%","Low",1,"Low","2",0.947368421052632,-1,"underestimate",0,1
